process_count,arrival_rate,burst_mean,burst_variance,short_job_ratio,priority_mean,priority_variance,io_frequency,io_cpu_ratio,profile,seed,label,score_fcfs,score_sjf,score_round_robin,score_priority,score_priority_rr
8.0,0.8,33.625,148.734375,0.0,2.75,1.9375,0.625,0.03717472118959108,cpu_intensive,422000170,Round Robin,0.22780265067499111,0.25615977468969237,0.11018237082066867,0.25961117441768783,0.7571321321321322
8.0,0.6153846153846154,25.875,71.109375,0.0,3.125,2.359375,0.375,0.043478260869565216,cpu_intensive,422000171,Round Robin,0.2826984049854833,0.23336501901140685,0.1485623003194888,0.2685303514376997,0.7671102661596958
8.0,1.0,44.125,148.859375,0.0,2.875,1.359375,0.75,0.039660056657223795,cpu_intensive,422000172,Round Robin,0.2538716488409348,0.23297991071428573,0.13225593667546173,0.2659960422163588,0.7530691964285714
8.0,0.8,36.25,109.9375,0.0,2.625,2.734375,0.625,0.03793103448275862,cpu_intensive,422000173,Round Robin,0.17192066015595428,0.19972745855098797,0.13025210084033614,0.25,0.7586872586872586
8.0,0.7272727272727273,28.875,85.859375,0.0,3.375,0.984375,0.25,0.021645021645021644,cpu_intensive,422000174,Round Robin,0.2379573219210133,0.23064346494754967,0.12708018154311648,0.25,0.7537537537537538
8.0,0.8888888888888888,24.375,47.234375,0.0,2.875,2.609375,0.125,0.010256410256410256,cpu_intensive,422000175,Round Robin,0.2479842139759305,0.21341463414634146,0.13750714694110922,0.27372784448256143,0.7617886178861788
8.0,0.8888888888888888,43.25,62.4375,0.0,2.875,2.359375,0.875,0.04335260115606936,cpu_intensive,422000176,Round Robin,0.1903768536642106,0.2192329267337296,0.1103546548448385,0.25,0.7554296506137865
8.0,1.1428571428571428,32.875,163.109375,0.0,3.25,3.1875,0.5,0.026615969581749048,cpu_intensive,422000177,Round Robin,0.23173579819761828,0.2112970711297071,0.11971153846153847,0.25649038461538465,0.7646443514644352
8.0,0.7272727272727273,30.75,50.1875,0.0,2.625,1.234375,0.625,0.04065040650406504,cpu_intensive,422000178,Round Robin,0.2026111111111111,0.19444444444444445,0.11288888888888889,0.2553333333333333,0.7546296296296297
8.0,2.0,31.25,200.4375,0.0,3.25,2.1875,0.5,0.028,cpu_intensive,422000179,Round Robin,0.16272113994630688,0.1678082191780822,0.10477386934673368,0.2726130653266332,0.7523972602739726
8.0,2.6666666666666665,24.125,40.859375,0.0,3.375,1.484375,0.125,0.0051813471502590676,cpu_intensive,422000180,Round Robin,0.22815126050420168,0.22100840336134453,0.1406799531066823,0.26230949589683467,0.7626050420168067
8.0,1.0,34.5,239.5,0.0,3.375,1.234375,0.5,0.028985507246376812,cpu_intensive,422000181,Round Robin,0.2972331093691676,0.20107962213225372,0.15718085106382979,0.27696906304743435,0.7624831309041835
8.0,1.1428571428571428,28.625,115.984375,0.0,3.125,1.859375,0.5,0.03056768558951965,cpu_intensive,422000182,Round Robin,0.20272791793614897,0.15603085553997195,0.12019758507135017,0.283205268935236,0.7542075736325387
8.0,1.0,25.125,81.359375,0.0,3.125,2.359375,0.25,0.01990049751243781,cpu_intensive,422000183,Round Robin,0.23087507951137826,0.2515253203172666,0.1284319707138499,0.24081237911025144,0.7601547388781431
8.0,1.0,28.625,105.734375,0.0,2.625,1.234375,0.5,0.034934497816593885,cpu_intensive,422000184,Round Robin,0.24138586069309997,0.2334410339256866,0.126246719160105,0.26843966171125955,0.754442649434572
8.0,1.0,27.125,52.609375,0.0,2.875,2.859375,0.375,0.03225806451612903,cpu_intensive,422000185,Round Robin,0.23677336666991622,0.2617834498393383,0.14184008762322015,0.25,0.7521815008726003
8.0,1.1428571428571428,33.625,97.734375,0.0,3.25,2.6875,0.75,0.03345724907063197,cpu_intensive,422000186,Round Robin,0.23795198689861613,0.22998595505617977,0.13996138996138996,0.25506756756756754,0.7622893258426966
8.0,0.8888888888888888,30.5,139.25,0.0,2.5,1.25,0.625,0.040983606557377046,cpu_intensive,422000187,Round Robin,0.2658817804958331,0.22231366230702806,0.1332819722650231,0.2695172059578839,0.7573529411764706
8.0,0.8,32.375,134.734375,0.0,2.25,2.6875,0.625,0.03861003861003861,cpu_intensive,422000188,Round Robin,0.2189422234352779,0.16343283582089552,0.10370548604427333,0.25409047160731474,0.7511194029850746
8.0,1.3333333333333333,33.875,94.609375,0.0,2.75,2.6875,0.5,0.025830258302583026,cpu_intensive,422000189,Round Robin,0.2374639868294691,0.19901984450257698,0.1374650512581547,0.25163094128611374,0.756979695431472
8.0,1.3333333333333333,35.625,185.734375,0.0,2.75,2.6875,0.625,0.042105263157894736,cpu_intensive,422000190,Round Robin,0.27982525871800734,0.2435805991440799,0.14885496183206107,0.2555979643765903,0.7585592011412268
8.0,1.0,32.5,232,0.0,3.75,2.6875,0.5,0.026923076923076925,cpu_intensive,422000191,Round Robin,0.21870246312863664,0.20377218934911243,0.1265963353692393,0.2877568017767907,0.7662721893491125
8.0,1.1428571428571428,27.75,35.4375,0.0,2.875,1.109375,0.375,0.02702702702702703,cpu_intensive,422000192,Round Robin,0.22311447259324885,0.26174412793603197,0.13418290854572715,0.20951704545454544,0.7599431818181819
8.0,1.6,30.5,73.25,0.0,3.75,2.1875,0.5,0.028688524590163935,cpu_intensive,422000193,Round Robin,0.1923267461446037,0.19803987973980514,0.13308391234633885,0.2597000550415455,0.7627284595300261
8.0,0.8888888888888888,35.375,132.984375,0.0,2.5,1,0.75,0.04946996466431095,cpu_intensive,422000194,Round Robin,0.21272505024874913,0.20350985221674878,0.12525837122778008,0.2942331541959487,0.7561576354679803
8.0,4.0,26.25,139.4375,0.0,3.75,0.9375,0.375,0.0380952380952381,cpu_intensive,422000195,Round Robin,0.1459062398322548,0.18057553956834532,0.1039572864321608,0.2876884422110553,0.7636690647482014
8.0,0.6666666666666666,36.5,163.25,0.0,3.125,2.359375,0.75,0.0410958904109589,cpu_intensive,422000196,Round Robin,0.23788714952887488,0.2262420290170962,0.13636363636363635,0.3121755533859198,0.7512019230769231
8.0,0.8888888888888888,39.625,90.984375,0.0,1.75,0.6875,0.875,0.04416403785488959,cpu_intensive,422000197,Round Robin,0.18071236146070227,0.17235971420390406,0.10426370476531707,0.253185851551571,0.7528765690376569
8.0,0.8888888888888888,26,42.25,0.0,2.5,1.75,0.25,0.014423076923076924,cpu_intensive,422000198,Round Robin,0.2410290931712063,0.23429424465895818,0.13508305876140633,0.25,0.75
8.0,1.6,33.875,117.859375,0.0,2.875,1.109375,0.625,0.033210332103321034,cpu_intensive,422000199,Round Robin,0.20500664599025253,0.21209525763160827,0.11940629153743908,0.25,0.7604729729729729
8.0,0.8,27.875,56.609375,0.0,3.625,1.234375,0.375,0.02242152466367713,cpu_intensive,422000200,Round Robin,0.2584862194861383,0.25,0.13905167820990944,0.27435417399490747,0.7591943957968477
8.0,0.7272727272727273,37,140.25,0.0,3.5,0.75,0.625,0.02702702702702703,cpu_intensive,422000201,Round Robin,0.24749268245862213,0.1945080091533181,0.12975303802430418,0.2819482555860447,0.755720823798627
8.0,2.0,31.125,145.609375,0.0,2.375,1.984375,0.5,0.0321285140562249,cpu_intensive,422000202,Round Robin,0.22540988863856842,0.22752286958125215,0.13342245989304813,0.2521800947867298,0.7548725637181409
8.0,0.7272727272727273,39.625,91.984375,0.0,3.25,2.1875,0.75,0.031545741324921134,cpu_intensive,422000203,Round Robin,0.21421059161686554,0.21135135135135136,0.12127008416220351,0.2675975516449885,0.7562162162162163
8.0,1.3333333333333333,25.375,62.984375,0.0,2.875,1.859375,0.125,0.014778325123152709,cpu_intensive,422000204,Round Robin,0.2115201025072985,0.22027687296416937,0.13314121037463977,0.2698847262247838,0.7593648208469055
8.0,1.6,33.875,160.359375,0.0,3.125,1.859375,0.625,0.04428044280442804,cpu_intensive,422000205,Round Robin,0.24217492369177707,0.1563400576368876,0.13054607508532423,0.2699089874857793,0.75
8.0,0.6666666666666666,29.375,141.234375,0.0,3.25,1.6875,0.25,0.02127659574468085,cpu_intensive,422000206,Round Robin,0.24107747817757763,0.24371859296482412,0.12608193883439123,0.27163877668782455,0.7625628140703518
8.0,0.8,34.375,91.234375,0.0,3.875,1.609375,0.625,0.04,cpu_intensive,422000207,Round Robin,0.21926035147402773,0.2289308176100629,0.13547280744732973,0.2617589416952474,0.769811320754717
8.0,1.3333333333333333,29.125,68.359375,0.0,2.875,1.859375,0.5,0.030042918454935622,cpu_intensive,422000208,Round Robin,0.15358182811434987,0.16996173469387754,0.09553045186640471,0.2536836935166994,0.7576530612244898
8.0,0.8888888888888888,28.5,226,0.0,2.625,1.484375,0.25,0.021929824561403508,cpu_intensive,422000209,Round Robin,0.30415609474467853,0.20524956970740102,0.1544766708701135,0.27742749054224464,0.754302925989673
8.0,0.8888888888888888,34.375,87.984375,0.0,3.75,2.1875,0.875,0.04727272727272727,cpu_intensive,422000210,Round Robin,0.20090730887056132,0.18928232743144605,0.11726755218216318,0.2987666034155598,0.7656058751529988
8.0,0.8888888888888888,30.75,189.9375,0.0,1.375,0.234375,0.5,0.032520325203252036,cpu_intensive,422000211,Round Robin,0.23248760850489858,0.1706282587728522,0.1127580730545262,0.25,0.7529965753424658
8.0,0.6666666666666666,26.75,62.1875,0.0,2.125,1.859375,0.25,0.02336448598130841,cpu_intensive,422000212,Round Robin,0.21910977653227787,0.22170608108108109,0.121058257616248,0.2625601282736505,0.7538006756756757
8.0,1.0,35.5,239.25,0.0,3,1,0.625,0.03169014084507042,cpu_intensive,422000213,Round Robin,0.26030359478690834,0.1574457083764219,0.11589403973509933,0.3590507726269316,0.7536194415718718
8.0,0.7272727272727273,30.5,158.75,0.0,3.875,1.609375,0.625,0.04918032786885246,cpu_intensive,422000214,Round Robin,0.1718750515083287,0.1410998552821997,0.10535307517084283,0.2639521640091116,0.7655571635311142
8.0,1.1428571428571428,36.875,69.859375,0.0,3.625,1.984375,0.75,0.03389830508474576,cpu_intensive,422000215,Round Robin,0.18868481210740623,0.1981466108623554,0.1459188326493388,0.25,0.7659691629955947
8.0,0.7272727272727273,31.25,136.6875,0.0,2.375,1.734375,0.625,0.04,cpu_intensive,422000216,Round Robin,0.2695928539426523,0.25571796594982077,0.14489247311827957,0.25,0.7582465277777778
8.0,0.7272727272727273,34.75,103.9375,0.0,2.5,2,0.625,0.04316546762589928,cpu_intensive,422000217,Round Robin,0.18853968735064058,0.1717008253938648,0.12865880297072957,0.25552285792499313,0.7566709021601017
8.0,0.8,35.5,206.25,0.0,2.875,2.359375,0.5,0.035211267605633804,cpu_intensive,422000218,Round Robin,0.21404377279833248,0.20614035087719298,0.10631777463460632,0.2544790193305045,0.7606516290726817
8.0,1.6,28.5,105.25,0.0,3.125,2.359375,0.375,0.017543859649122806,cpu_intensive,422000219,Round Robin,0.20106059461845896,0.2139487870619946,0.12230603448275862,0.29148706896551724,0.7597708894878706
8.0,0.6153846153846154,24.125,60.359375,0.0,3.625,1.984375,0.375,0.03626943005181347,cpu_intensive,422000220,Round Robin,0.2034661476908885,0.21546556310570264,0.14254224834680382,0.25,0.770529197080292
8.0,2.6666666666666665,35.5,212.5,0.0,3.5,2,0.625,0.04225352112676056,cpu_intensive,422000221,Round Robin,0.1603290558786419,0.1499454743729553,0.12082745651151858,0.29236038333651126,0.7570883315158125
8.0,1.3333333333333333,35.5,151,0.0,2.5,2.5,0.625,0.035211267605633804,cpu_intensive,422000222,Round Robin,0.23038161031117999,0.18162128712871287,0.11931093151850278,0.255529561888558,0.7506188118811881
8.0,0.8888888888888888,33.5,207.75,0.0,2.875,1.359375,0.625,0.026119402985074626,cpu_intensive,422000223,Round Robin,0.2553178720374326,0.16273352999016716,0.11908045977011494,0.3403448275862069,0.7583579154375615
8.0,1.1428571428571428,38,164.5,0.0,3.5,2,0.625,0.023026315789473683,cpu_intensive,422000224,Round Robin,0.2844346868388256,0.25170016798934136,0.16262353998203055,0.2619502651943309,0.7561290322580645
8.0,1.3333333333333333,30.75,101.1875,0.0,3.625,1.734375,0.5,0.032520325203252036,cpu_intensive,422000225,Round Robin,0.2060093068319643,0.22451264661265968,0.1249357326478149,0.25,0.7723521320495186
8.0,1.6,38.125,119.859375,0.0,3,2,0.875,0.04590163934426229,cpu_intensive,422000226,Round Robin,0.22215983363042188,0.2161764705882353,0.11737373737373738,0.2524242424242424,0.7536764705882353
8.0,0.8,23.875,101.609375,0.0,2.75,1.6875,0.375,0.041884816753926704,cpu_intensive,422000227,Round Robin,0.1986143566194785,0.1610738255033557,0.12112010796221323,0.2965587044534413,0.7554530201342282
8.0,0.8,26.25,78.4375,0.0,2.5,1.75,0.25,0.023809523809523808,cpu_intensive,422000228,Round Robin,0.22851014820248924,0.21864686468646866,0.12710956060451906,0.2686901462636081,0.75
8.0,0.7272727272727273,24.75,124.4375,0.0,3.125,1.109375,0.25,0.030303030303030304,cpu_intensive,422000229,Round Robin,0.2468094854026413,0.19609799790408156,0.12554112554112554,0.2581819816579752,0.7628326996197718
8.0,0.8,38.375,220.484375,0.0,2.375,1.484375,0.75,0.035830618892508145,cpu_intensive,422000230,Round Robin,0.26690151975975057,0.20521945432977462,0.11821444593988337,0.26084019303909806,0.7529655990510082
8.0,1.1428571428571428,36.875,136.609375,0.0,2,1.75,0.625,0.030508474576271188,cpu_intensive,422000231,Round Robin,0.25998878881386556,0.24567869743725257,0.11856012710900919,0.26885138097325734,0.75
8.0,0.7272727272727273,25.625,89.234375,0.0,3.75,1.9375,0.25,0.01951219512195122,cpu_intensive,422000232,Round Robin,0.28695243287447186,0.2126086956521739,0.1310344827586207,0.2706896551724138,0.7695652173913043
8.0,1.3333333333333333,38.25,165.9375,0.0,2.875,1.609375,0.625,0.032679738562091505,cpu_intensive,422000233,Round Robin,0.2108574122235981,0.23456346035697348,0.12211077191452246,0.25,0.7551703163017032
8.0,0.6153846153846154,27.25,102.9375,0.0,3,1.5,0.5,0.03669724770642202,cpu_intensive,422000234,Round Robin,0.2547327460315576,0.21185110383484954,0.13053613053613053,0.2762237762237762,0.7606112054329373
8.0,1.6,37.625,160.984375,0.0,3.875,1.109375,0.75,0.03986710963455149,cpu_intensive,422000235,Round Robin,0.2096920937269197,0.17008329759607368,0.12292426083434588,0.25,0.758578431372549
8.0,1.1428571428571428,36.125,47.359375,0.0,3.5,0.75,0.75,0.03460207612456748,cpu_intensive,422000236,Round Robin,0.20307938453655805,0.24298532631757547,0.12459778333929208,0.27681444404719346,0.7545351473922903
8.0,1.0,33,154.5,0.0,2.625,1.484375,0.625,0.041666666666666664,cpu_intensive,422000237,Round Robin,0.24516022212033217,0.2113095238095238,0.12219165520403484,0.2724667583677213,0.7566137566137566
8.0,1.6,29.125,138.859375,0.0,2.375,1.984375,0.5,0.04291845493562232,cpu_intensive,422000238,Round Robin,0.1958375666239306,0.16262437810945274,0.11318206374932469,0.2956509994597515,0.7555970149253731
8.0,1.0,33.625,161.484375,0.0,3.125,1.359375,0.5,0.01858736059479554,cpu_intensive,422000239,Round Robin,0.2279956823824667,0.2513554011562812,0.12283979448855675,0.25,0.7547846889952153
8.0,0.8888888888888888,37.625,253.984375,0.0,2.5,3,0.75,0.036544850498338874,cpu_intensive,422000240,Round Robin,0.22609503252426472,0.1608695652173913,0.1326241134751773,0.2788416075650118,0.7574534161490682
8.0,1.0,34.375,105.484375,0.0,3.25,2.1875,0.625,0.04,cpu_intensive,422000241,Round Robin,0.22444621321413089,0.2474828196399764,0.13856502242152466,0.25,0.7567353407290016
8.0,1.0,30.25,111.9375,0.0,2.75,2.1875,0.5,0.0371900826446281,cpu_intensive,422000242,Round Robin,0.25740547860870244,0.23180379746835442,0.11991765311374164,0.2786227206631105,0.7583069620253164
8.0,0.7272727272727273,28.5,254.75,0.0,3.375,1.734375,0.375,0.021929824561403508,cpu_intensive,422000243,Round Robin,0.22177398633023276,0.16810344827586207,0.14207650273224043,0.3145491803278689,0.7590125391849529
8.0,1.6,25,88.75,0.0,2.625,2.484375,0.25,0.015,cpu_intensive,422000244,Round Robin,0.22988477687725808,0.1893939393939394,0.12492269635126778,0.27442795299938155,0.7603668261562999
8.0,0.8,33.25,118.9375,0.0,3.125,1.359375,0.5,0.02631578947368421,cpu_intensive,422000245,Round Robin,0.26982926240305244,0.25386675493500244,0.12539754656974103,0.29014891330595094,0.7562972292191436
8.0,1.6,31.125,155.859375,0.0,3.375,1.484375,0.5,0.03614457831325301,cpu_intensive,422000246,Round Robin,0.25703557843761865,0.23276512734276184,0.14125068568294022,0.27139330773450354,0.7668161434977578
8.0,0.6153846153846154,34,156,0.0,3,2.25,0.5,0.029411764705882353,cpu_intensive,422000247,Round Robin,0.161597693167659,0.19127690032126893,0.09283309283309284,0.25,0.7579635949943118
8.0,0.8,26.875,112.859375,0.0,3,2.75,0.375,0.023255813953488372,cpu_intensive,422000248,Round Robin,0.24329807368230016,0.22876482193682182,0.1431159420289855,0.2714555740562898,0.7625223613595706
8.0,1.1428571428571428,30.125,69.609375,0.0,3.875,1.109375,0.5,0.03734439834024896,cpu_intensive,422000249,Round Robin,0.18423017550924528,0.17732558139534885,0.11063011063011063,0.2600874952309379,0.7603359173126615
8.0,2.0,27.75,80.4375,0.0,3.75,0.9375,0.375,0.02702702702702703,cpu_intensive,422000250,Round Robin,0.20728139904610493,0.18907563025210083,0.1245945945945946,0.28216216216216217,0.7598039215686274
8.0,0.8888888888888888,28.75,162.4375,0.0,3.5,2,0.5,0.02608695652173913,cpu_intensive,422000251,Round Robin,0.18121383301184898,0.17434210526315788,0.11663757998836533,0.2822862129144852,0.7635233918128654
8.0,0.8888888888888888,36.625,195.984375,0.0,2.625,0.484375,0.625,0.034129692832764506,cpu_intensive,422000252,Round Robin,0.26452656793138424,0.23157514450867053,0.1296848381601363,0.25773563794878795,0.7528901734104047
8.0,2.0,28.375,100.234375,0.0,3,1,0.5,0.03524229074889868,cpu_intensive,422000253,Round Robin,0.20616200941562454,0.219411392381359,0.12374860956618465,0.25,0.7584175084175084
8.0,0.8888888888888888,33,203,0.0,3,1.75,0.5,0.030303030303030304,cpu_intensive,422000254,Round Robin,0.2543672931357417,0.20736151603498543,0.16580161476355249,0.2782583621683968,0.7609329446064139
8.0,1.6,32.25,224.1875,0.0,3.625,1.484375,0.625,0.03875968992248062,cpu_intensive,422000255,Round Robin,0.188582055226289,0.14609381120250683,0.1259105098855359,0.32384724779209684,0.7596618357487923
8.0,1.0,21.375,60.484375,0.0,2.875,2.859375,0.125,0.017543859649122806,cpu_intensive,422000256,Round Robin,0.28518902070220514,0.19158878504672897,0.13653136531365315,0.2715763699693072,0.7556074766355141
8.0,0.6666666666666666,31.75,147.4375,0.0,3.875,0.609375,0.5,0.03937007874015748,cpu_intensive,422000257,Round Robin,0.2296549358726798,0.21322773305712545,0.11182108626198083,0.2967822911912369,0.7588757396449703
8.0,1.1428571428571428,29.75,187.1875,0.0,2.5,1.25,0.375,0.025210084033613446,cpu_intensive,422000258,Round Robin,0.2308949808123409,0.27090694935217907,0.12308598351001176,0.23508064516129032,0.7560483870967742
8.0,1.0,31,87,0.0,2.75,1.4375,0.75,0.05241935483870968,cpu_intensive,422000259,Round Robin,0.2096809889883944,0.20396600566572237,0.12096774193548387,0.261418356374808,0.7602691218130311
8.0,2.6666666666666665,34.375,120.234375,0.0,3.875,0.859375,0.75,0.05090909090909091,cpu_intensive,422000260,Round Robin,0.2658071397201832,0.21212162549713479,0.13658322353974528,0.3002854633289416,0.758695652173913
8.0,1.3333333333333333,28.125,120.109375,0.0,3,1.25,0.375,0.04,cpu_intensive,422000261,Round Robin,0.2283299483794533,0.21423076923076922,0.11303630363036303,0.28987898789878985,0.7538461538461538
8.0,1.1428571428571428,33.875,250.609375,0.0,2.5,2.75,0.625,0.04059040590405904,cpu_intensive,422000262,Round Robin,0.2520874552272023,0.1934509813846674,0.13097155126140633,0.27469135802469136,0.7594066570188134
8.0,0.8,32.125,234.359375,0.0,2.125,2.109375,0.375,0.019455252918287938,cpu_intensive,422000263,Round Robin,0.22796297764388776,0.21121439329643665,0.12291105121293801,0.25410655015918177,0.7581699346405228
8.0,0.8888888888888888,29.625,214.484375,0.0,3.375,1.734375,0.5,0.04219409282700422,cpu_intensive,422000264,Round Robin,0.3050651997134504,0.20392335766423358,0.15318302387267904,0.2639257294429708,0.7696167883211679
8.0,1.6,27.625,97.984375,0.0,3.5,1.25,0.25,0.013574660633484163,cpu_intensive,422000265,Round Robin,0.20652173913043478,0.20234468616201257,0.12161415146489774,0.2593974571586512,0.7639751552795031
8.0,1.0,37.125,43.859375,0.0,3.125,1.359375,0.75,0.04377104377104377,cpu_intensive,422000266,Round Robin,0.23938753655773826,0.26732864423561853,0.1440585009140768,0.2551612903225806,0.7622520420070011
8.0,2.6666666666666665,37.125,177.609375,0.0,2.25,1.1875,0.75,0.030303030303030304,cpu_intensive,422000267,Round Robin,0.26786399901451163,0.1984344530734396,0.13469224620303757,0.30815347721822545,0.7522497187851518
8.0,1.1428571428571428,31.375,138.234375,0.0,2.625,1.984375,0.375,0.02390438247011952,cpu_intensive,422000268,Round Robin,0.22120719114478865,0.2364502659480421,0.12,0.2702380952380952,0.7581903276131046
8.0,1.3333333333333333,33.875,207.859375,0.0,2.875,1.609375,0.625,0.04428044280442804,cpu_intensive,422000269,Round Robin,0.20973714108655236,0.1550364077669903,0.1127659574468085,0.2829787234042553,0.758495145631068
8.0,1.6,28.75,98.1875,0.0,3.125,2.109375,0.375,0.017391304347826087,cpu_intensive,422000270,Round Robin,0.193387499980235,0.20932678821879383,0.11302142051860203,0.25591882750845546,0.761570827489481
8.0,0.8888888888888888,33.125,150.359375,0.0,2.5,1.75,0.5,0.03018867924528302,cpu_intensive,422000271,Round Robin,0.23973659504242908,0.20878700077980814,0.13640922768304914,0.2540880818619583,0.7548678720445063
8.0,2.6666666666666665,38.5,110.5,0.0,3.25,2.4375,0.875,0.03571428571428571,cpu_intensive,422000272,Round Robin,0.19909761827312042,0.1704131227217497,0.10500636402206193,0.2565761561306746,0.7566828675577157
8.0,0.6666666666666666,41.5,175.5,0.0,3.125,1.609375,0.75,0.03313253012048193,cpu_intensive,422000273,Round Robin,0.21111751152073732,0.21025345622119815,0.1275436046511628,0.25817587209302323,0.7595046082949308
8.0,0.8888888888888888,27,156,0.0,1.875,0.859375,0.5,0.037037037037037035,cpu_intensive,422000274,Round Robin,0.2331527486434478,0.20135135135135135,0.12668377164849262,0.29041051956382297,0.7572072072072071
8.0,0.8888888888888888,38.375,106.234375,0.0,3.125,2.359375,0.625,0.035830618892508145,cpu_intensive,422000275,Round Robin,0.25267783784530196,0.26050320384335035,0.14483430799220273,0.2269775678866588,0.7570838252656434
8.0,1.3333333333333333,39,82.75,0.0,3.125,1.359375,0.875,0.060897435897435896,cpu_intensive,422000276,Round Robin,0.1821263140480953,0.1639873746108613,0.11127487103905674,0.25,0.7602040816326531
8.0,0.8,28.625,182.484375,0.0,3.625,0.484375,0.375,0.021834061135371178,cpu_intensive,422000277,Round Robin,0.2017814391653853,0.1781098546042003,0.1108433734939759,0.2647590361445783,0.7548465266558966
8.0,0.8,30.75,130.9375,0.0,3.5,2.25,0.5,0.032520325203252036,cpu_intensive,422000278,Round Robin,0.18566554673801777,0.1920679594127532,0.1320046216060081,0.2688160109396061,0.7624269005847953
8.0,1.0,32.875,207.859375,0.0,3.25,3.1875,0.375,0.026615969581749048,cpu_intensive,422000279,Round Robin,0.25153532419327623,0.20541838134430726,0.13689839572192514,0.27187561501558566,0.7582304526748971
8.0,0.8,36.5,108.75,0.0,2.75,1.9375,0.625,0.0273972602739726,cpu_intensive,422000280,Round Robin,0.23812354647364706,0.2581157943330981,0.1293213828425096,0.25361067503924645,0.7570861678004535
8.0,0.7272727272727273,24.5,90.5,0.0,3,2.5,0.125,0.015306122448979591,cpu_intensive,422000281,Round Robin,0.2528918101681017,0.25,0.12878228782287823,0.24646755842558427,0.7504340277777778
8.0,1.1428571428571428,34.875,127.859375,0.0,3,2.75,0.625,0.043010752688172046,cpu_intensive,422000282,Round Robin,0.24490257963575268,0.23277791274354026,0.11753643629525154,0.2690409026798308,0.7540983606557377
8.0,0.7272727272727273,39.375,100.484375,0.0,2.25,0.9375,0.75,0.044444444444444446,cpu_intensive,422000283,Round Robin,0.18011192853389385,0.19039726747241198,0.10763636363636364,0.25,0.7538535645472062
8.0,1.3333333333333333,36.625,187.234375,0.0,3.625,2.734375,0.625,0.034129692832764506,cpu_intensive,422000284,Round Robin,0.21425425735685982,0.20647149460708783,0.12108055957549445,0.25048239266763145,0.7708012326656395
8.0,1.0,28.75,167.1875,0.0,3.125,2.359375,0.5,0.030434782608695653,cpu_intensive,422000285,Round Robin,0.27942791009915946,0.22390146489454568,0.15059055118110237,0.25426509186351703,0.7650976909413854
8.0,1.0,26.25,183.9375,0.0,3.25,1.4375,0.375,0.03333333333333333,cpu_intensive,422000286,Round Robin,0.15203761755485892,0.14972400163554586,0.12307692307692308,0.30719063545150505,0.7613636363636364
8.0,1.1428571428571428,34,85.75,0.0,2.875,2.109375,0.625,0.029411764705882353,cpu_intensive,422000287,Round Robin,0.2460004089507791,0.23658536585365852,0.13349097162510748,0.27386070507308685,0.7579268292682927
8.0,1.1428571428571428,34.625,158.984375,0.0,3,2,0.625,0.04332129963898917,cpu_intensive,422000288,Round Robin,0.19329119674347392,0.18419395465994962,0.1101231190150479,0.2730278157774738,0.7581863979848866
8.0,0.8888888888888888,28.25,121.9375,0.0,3.5,0.75,0.5,0.030973451327433628,cpu_intensive,422000289,Round Robin,0.3013742866520556,0.22807017543859648,0.11949305974652988,0.2910380205190103,0.7552631578947369
8.0,1.1428571428571428,28.125,140.859375,0.0,2.625,1.234375,0.5,0.04,cpu_intensive,422000290,Round Robin,0.2034732100521574,0.16422998606407638,0.13392857142857142,0.30058390073607266,0.7603129445234709
8.0,1.6,29.75,146.4375,0.0,2.875,2.359375,0.375,0.025210084033613446,cpu_intensive,422000291,Round Robin,0.3005818027922893,0.2528054862842893,0.12531172069825436,0.2477189781021898,0.7504562043795621
8.0,1.0,32.5,164,0.0,3.125,2.109375,0.5,0.026923076923076925,cpu_intensive,422000292,Round Robin,0.21766661845685759,0.2061747772370109,0.14425981873111782,0.2890420824158157,0.7623005319148937
8.0,1.3333333333333333,30.375,213.984375,0.0,3.375,1.234375,0.375,0.0205761316872428,cpu_intensive,422000293,Round Robin,0.2211821933962264,0.20774147727272727,0.12006861063464837,0.2960263007432819,0.7585227272727273
8.0,1.0,30.625,195.484375,0.0,3.125,1.859375,0.5,0.0326530612244898,cpu_intensive,422000294,Round Robin,0.2192819854253618,0.20725915875169607,0.10938399539435809,0.27849740932642486,0.7598371777476255
8.0,1.0,28.375,112.484375,0.0,3.125,1.359375,0.25,0.01762114537444934,cpu_intensive,422000295,Round Robin,0.23108638743455498,0.18982261688704524,0.12225130890052358,0.28089005235602094,0.7604712041884817
8.0,1.6,37,125.25,0.0,2.625,2.734375,0.75,0.05067567567567568,cpu_intensive,422000296,Round Robin,0.23743782991346613,0.21821515892420537,0.1227364185110664,0.2504024144869215,0.7524449877750612
8.0,1.3333333333333333,29,189.75,0.0,3.25,0.9375,0.375,0.02586206896551724,cpu_intensive,422000297,Round Robin,0.2716508877354767,0.23615450581413017,0.13416815742397137,0.27116875372689325,0.7526408450704225
8.0,1.6,31.875,203.359375,0.0,3,1.25,0.375,0.03137254901960784,cpu_intensive,422000298,Round Robin,0.21876835584984247,0.19291228691247753,0.12839305103148752,0.2760586319218241,0.7575136612021858
8.0,0.8,29.625,92.484375,0.0,3.5,1.5,0.375,0.029535864978902954,cpu_intensive,422000299,Round Robin,0.323935384543245,0.24339035769828926,0.13391959798994976,0.26407035175879395,0.7558320373250389
